,index,Unnamed: 0,office_distance_from_house,bonus_salary_percentage,job_satisfaction,education_level,overtime_hour,company_latitude,company_longitude,gender,churn,state,label_state,label_education_level,cluster_office_distance_from_house,cluster_bonus_salary_percentage,cluster_job_satisfaction,cluster_overtime_hour
377,377,377,3867.0,58.79,3.0,masters degree,3.6650331124156974,51.12293452139689,-93.8802559336385,1,0,Ontario,27,3,2,2,0,1
378,378,378,9637.0,41.54,3.0,bachelor/diploma,2.5687766166086794,45.77772397956827,-88.18378283218928,1,0,Wisconsin,38,0,0,1,0,0
379,379,379,10664.0,60.84,3.0,bachelor/diploma,3.040949535511438,43.66678208943882,-92.53908495652315,0,0,Minnesota,15,0,0,0,0,0
380,380,380,6152.0,57.95,2.0,bachelor/diploma,3.2586416901442488,36.87490530456749,-99.00468215996244,1,0,Oklahoma,26,0,2,2,1,1
381,381,381,15590.0,42.5,2.0,masters degree,2.926086741423208,38.25318450240358,-81.46307308658234,1,1,West Virginia,37,3,1,1,1,0
382,382,382,20070.0,20.99,2.0,bachelor/diploma,2.307929326377268,42.00600301792368,-91.73447140633748,0,1,Iowa,10,0,1,1,1,0
383,383,383,9437.0,46.88,2.0,masters degree,3.0607236399793885,39.33961910564192,-82.67069026611216,0,1,Ohio,25,3,0,2,1,0
384,384,384,6776.0,41.92,2.0,masters degree,2.628310070961444,37.41439840640965,-80.30550673790962,1,1,Virginia,36,3,2,1,1,0
385,385,385,8444.0,45.33,2.0,masters degree,3.356670362396992,41.0068322013658,-83.01174058870188,1,1,Ohio,25,3,2,2,1,1
386,386,386,11729.0,59.33,2.0,bachelor/diploma,3.922484513992049,39.93695235696436,-89.7005527611142,1,0,Illinois,8,0,0,2,1,1
387,387,387,14036.0,57.44,3.0,bachelor/diploma,2.7834603500578385,41.71115683930672,-87.25374879169073,1,0,Indiana,9,0,1,2,0,0
388,388,388,6212.0,43.56,2.0,bachelor/diploma,3.0873495706194243,42.07416207991671,-84.04615650354876,0,1,Michigan,14,0,2,1,1,0
389,389,389,17408.0,78.95,1.0,bachelor/diploma,4.339075008043684,38.94573118748615,-107.8685921222529,1,0,Colorado,5,0,1,0,1,1
390,390,390,8164.0,36.99,1.0,masters degree,3.1148917951473987,34.37465713377252,-78.80740516757785,0,1,North Carolina,23,3,2,1,1,1
391,391,391,12287.0,65.45,3.0,bachelor/diploma,2.91915685650515,46.994681631880105,-85.76363864215098,0,0,Michigan,14,0,0,0,0,0
392,392,392,5009.0,38.29,3.0,masters degree,3.012746268230972,42.84550510672539,-96.45985000308023,1,0,Iowa,10,3,2,1,0,0
393,393,393,16401.0,51.02,3.0,bachelor/diploma,1.7764651445716533,35.800050940775655,-67.72072220538085,1,0,,23,0,1,2,0,0
394,394,394,11056.0,48.77,3.0,masters degree,2.210934453310957,39.89056291031005,-87.40657085464025,0,0,Indiana,9,3,0,2,0,0
395,395,395,6743.0,52.64,3.0,masters degree,3.456023590341585,45.9391104633125,-95.44708242562608,0,0,Minnesota,15,3,2,2,0,1
396,396,396,12611.0,52.08,2.0,bachelor/diploma,2.6453736283644607,42.42597789008192,-85.27958802351208,1,1,Michigan,14,0,0,2,1,0
397,397,397,7595.0,72.14,3.0,masters degree,3.369221376954531,44.15284508755345,-99.28178644612792,1,0,South Dakota,31,3,2,0,0,1
398,398,398,9343.0,85.81,3.0,masters degree,2.676401385841796,45.505901309920894,-106.77670612132351,1,0,Montana,18,3,0,0,0,0
399,399,399,9282.0,40.91,2.0,masters degree,2.772725040764428,38.42645295211288,-81.86626293632547,1,1,West Virginia,37,3,0,1,1,0
400,400,400,10573.0,56.85,4.0,masters degree,2.698450854559181,43.85286100103821,-83.97274407761734,0,0,Michigan,14,3,0,2,0,0
401,401,401,11349.0,55.68,3.0,bachelor/diploma,2.053401010038284,40.71719218381569,-79.78624917408577,0,1,Pennsylvania,28,0,0,2,0,0
402,402,402,8007.0,39.04,2.0,bachelor/diploma,3.312602533240933,38.52702214005056,-79.73501433006109,0,1,West Virginia,37,0,2,1,1,1
403,403,403,13943.0,56.79,2.0,bachelor/diploma,3.3987807577246363,38.94007081374422,-76.4476276893453,1,1,Maryland,13,0,1,2,1,1
404,404,404,8416.0,55.76,3.0,masters degree,2.973792475457876,44.11370554665539,-81.38891078535362,1,0,Ontario,27,3,2,2,0,0
405,405,405,15493.0,59.78,3.0,high-school,3.2176485961390524,48.42741151951603,-76.32195172000422,0,0,Québec,29,1,1,2,0,1
406,406,406,10820.0,81.73,3.0,masters degree,2.711335217742022,45.78903282867527,-102.03145546525116,0,0,South Dakota,31,3,0,0,0,0
407,407,407,15809.0,43.96,3.0,bachelor/diploma,3.546464862257249,41.89912709156374,-82.09314733632962,0,1,Ontario,27,0,1,1,0,1
408,408,408,5864.0,58.67,3.0,bachelor/diploma,3.3740582052412083,44.22898935435392,-81.84201474917096,1,0,Ontario,27,0,2,2,0,1
409,409,409,10067.0,35.59,4.0,masters degree,2.4915370729221804,43.549216303748,-85.84159308013949,0,0,Michigan,14,3,0,1,0,0
410,410,410,15805.0,68.42,1.0,bachelor/diploma,2.698153346316729,43.24471383022813,-85.29568589884748,0,1,Michigan,14,0,1,0,1,0
411,411,411,11828.0,50.47,3.0,bachelor/diploma,2.308335113397264,40.91911648825519,-82.01899371782372,0,0,Ohio,25,0,0,2,0,0
412,412,412,12000.0,35.38,4.0,masters degree,2.586957155493607,40.41607479518449,-80.16712783588649,1,0,Pennsylvania,28,3,0,1,0,0
413,413,413,7923.0,35.69,3.0,masters degree,2.3428828742978145,37.58363187945015,-84.50059279249885,1,0,Kentucky,12,3,2,1,0,0
414,414,414,5628.0,44.02,3.0,masters degree,3.278296489040798,44.0480180511566,-97.08311880912107,1,0,South Dakota,31,3,2,1,0,1
415,415,415,5596.0,76.14,3.0,bachelor/diploma,3.178801100830114,44.196021489824645,-97.7371501435875,1,0,South Dakota,31,0,2,0,0,1
416,416,416,13657.0,57.52,3.0,masters degree,3.2521721028431525,37.2158067252949,-95.02770510819164,1,0,Kansas,11,3,1,2,0,1
417,417,417,12351.0,60.5,2.0,masters degree,3.740421639550944,38.51968276905173,-94.70515606726828,1,0,Kansas,11,3,0,0,1,1
418,418,418,8306.0,37.44,3.0,masters degree,2.9596314331375164,34.28635705335973,-87.61771775661299,1,0,Alabama,1,3,2,1,0,0
419,419,419,11890.0,38.22,4.0,bachelor/diploma,3.370995312319818,41.33968674668633,-82.31090251913291,1,0,Ohio,25,0,0,1,0,1
420,420,420,9696.0,55.15,2.0,masters degree,2.5365214457380247,42.62012100535725,-85.06774412949139,1,1,Michigan,14,3,0,2,1,0
421,421,421,7755.0,58.18,5.0,masters degree,1.6640732580360091,46.803192546583325,-83.95351924210888,1,0,Ontario,27,3,2,2,0,0
422,422,422,6958.0,36.96,3.0,masters degree,2.469786405816907,39.96987374327928,-92.28517752493096,0,0,Missouri,17,3,2,1,0,0
423,423,423,11468.0,47.17,2.0,bachelor/diploma,3.134780997866105,41.411168922670925,-82.591066855302,0,1,Ohio,25,0,0,2,1,1
424,424,424,9767.0,47.65,2.0,masters degree,2.4781469372343534,38.8019430479096,-81.53283577653103,0,1,West Virginia,37,3,0,2,1,0
425,425,425,8811.0,77.55,3.0,bachelor/diploma,2.503827399810689,45.70742500086489,-100.19749154205525,1,0,South Dakota,31,0,0,0,0,0
426,426,426,15280.0,64.84,1.0,bachelor/diploma,4.303635485658294,37.73481098753153,-97.67827657992116,1,0,Kansas,11,0,1,0,1,1
427,427,427,17363.0,52.76,2.0,bachelor/diploma,3.440982951779844,36.7482466925087,-74.05553776953563,1,1,,36,0,1,2,1,1
428,428,428,9758.0,45.93,2.0,bachelor/diploma,2.7523471191951767,41.0037880151601,-83.64050594812637,0,1,Ohio,25,0,0,2,1,0
429,429,429,8304.0,46.04,2.0,masters degree,3.3430363378135093,43.536191548697566,-84.30424483236068,1,1,Michigan,14,3,2,2,1,1
430,430,430,10504.0,71.17,3.0,bachelor/diploma,2.6473857898842987,42.830533068983286,-100.25989822248324,0,0,Nebraska,19,0,0,0,0,0
431,431,431,13888.0,32.37,1.0,masters degree,3.977644969494869,35.02444845668391,-77.46466345808281,1,1,North Carolina,23,3,1,1,1,1
432,432,432,6358.0,29.94,0.0,bachelor/diploma,4.560404996481758,38.376210065609,-78.42133451763775,0,1,Virginia,36,0,2,1,1,1
433,433,433,8413.0,59.79,2.0,masters degree,2.952489657067892,39.820162083901245,-96.56170941969258,0,0,Kansas,11,3,2,2,1,0
434,434,434,4386.0,61.58,3.0,masters degree,3.3494722629078058,50.08250379738078,-92.58997281361788,1,0,Ontario,27,3,2,0,0,1
435,435,435,7733.0,54.7,2.0,bachelor/diploma,3.930656396662551,38.80576940780081,-88.72945877646403,1,0,Illinois,8,0,2,2,1,1
436,436,436,11363.0,62.6,2.0,masters degree,4.585972766903159,40.07575023567514,-88.884093434585,0,0,Illinois,8,3,0,0,1,1
437,437,437,11153.0,46.24,2.0,bachelor/diploma,2.4581892327764643,40.93169633601282,-83.12219371677065,0,1,Ohio,25,0,0,2,1,0
438,438,438,12369.0,54.96,2.0,bachelor/diploma,2.871610245006556,45.32846928659865,-87.41478453662796,0,1,Michigan,14,0,0,2,1,0
439,439,439,11754.0,41.21,2.0,bachelor/diploma,2.1195379803197896,43.021015353957694,-79.07137454391322,1,1,Ontario,27,0,0,1,1,0
440,440,440,5214.0,75.3,4.0,bachelor/diploma,2.0353621839590104,47.19293430873521,-97.01751917079348,1,0,North Dakota,24,0,2,0,0,0
441,441,441,10560.0,55.25,2.0,masters degree,2.7601466449719534,44.17205782348476,-85.92991586872313,0,1,Michigan,14,3,0,2,1,0
442,442,442,9587.0,65.69,3.0,bachelor/diploma,2.9437057299577547,44.35646059113984,-94.7922296143844,0,0,Minnesota,15,0,0,0,0,0
443,443,443,8816.0,62.62,3.0,masters degree,3.488139963769462,41.82291802690321,-90.3026451466119,0,0,Iowa,10,3,0,0,0,1
444,444,444,6768.0,42.24,2.0,masters degree,2.705796513948445,44.14420899789759,-92.5258178731392,0,0,Minnesota,15,3,2,1,1,0
445,445,445,583.0,42.41,2.0,masters degree,2.1583522218025624,47.26391139925006,-85.90779413064863,0,1,Michigan,14,3,2,1,1,0
446,446,446,5338.0,57.45,3.0,masters degree,3.5851440947724984,41.61323286093956,-85.3595321774228,1,0,Indiana,9,3,2,2,0,1
447,447,447,10346.0,67.15,3.0,bachelor/diploma,2.345663976937056,51.93972640458875,-84.75259748067572,1,0,Ontario,27,0,0,0,0,0
448,448,448,12044.0,5.0,1.0,bachelor/diploma,2.709627085768857,43.361896223072975,-74.32515484110051,0,1,New York,22,0,0,1,1,0
449,449,449,12724.0,61.39,3.0,bachelor/diploma,2.1663513168023303,45.352437740744406,-87.1819510225217,1,0,Michigan,14,0,0,0,0,0
450,450,450,10735.0,58.49,3.0,bachelor/diploma,2.8529484252419217,48.917605783727744,-83.22611707705995,0,0,Ontario,27,0,0,2,0,0
451,451,451,12251.0,45.49,3.0,bachelor/diploma,2.4916102595221403,40.88590828529858,-86.97768683565953,0,0,Indiana,9,0,0,2,0,0
452,452,452,12297.0,68.29,4.0,bachelor/diploma,3.0723939904347297,42.49009493040924,-91.07707243180307,0,0,Iowa,10,0,0,0,0,0
453,453,453,6352.0,40.32,3.0,higher education,2.8658325164703338,34.65498371802211,-91.10624480210606,0,0,Arkansas,3,2,2,1,0,0
454,454,454,7663.0,57.09,2.0,bachelor/diploma,3.3747309323589567,38.17525488525348,-95.41513873677692,0,0,Kansas,11,0,2,2,1,1
455,455,455,9406.0,67.68,2.0,bachelor/diploma,4.175717818110039,41.05633272371863,-93.70437766359656,1,0,Iowa,10,0,0,0,1,1
456,456,456,14426.0,76.38,2.0,bachelor/diploma,3.3859791710857814,42.63845549189848,-101.6861494755944,1,0,Nebraska,19,0,1,0,1,1
457,457,457,10115.0,66.83,3.0,bachelor/diploma,3.0236861050062456,49.95868290757179,-87.77874981216353,0,0,Ontario,27,0,0,0,0,0
458,458,458,15449.0,45.75,3.0,bachelor/diploma,3.07628180252733,41.5565930000006,-79.32456984683864,0,0,Pennsylvania,28,0,1,2,0,0
459,459,459,4639.0,41.29,3.0,masters degree,2.6215472861353843,42.293790871753465,-99.67587797915508,1,0,Nebraska,19,3,2,1,0,0
460,460,460,13533.0,20.12,1.0,bachelor/diploma,2.477857736611461,43.463706612290856,-75.67308566354104,1,1,New York,22,0,1,1,1,0
461,461,461,6980.0,52.61,2.0,masters degree,3.2788979605587203,41.607452703175,-81.77010860610132,0,1,Ohio,25,3,2,2,1,1
462,462,462,15937.0,47.27,2.0,bachelor/diploma,3.1778299908870644,39.59348432806011,-78.27642581715708,0,1,West Virginia,37,0,1,2,1,1
463,463,463,11682.0,57.18,2.0,bachelor/diploma,2.7881768542106222,49.240136910762274,-77.95529242331459,1,0,Québec,29,0,0,2,1,0
464,464,464,9924.0,46.89,1.0,masters degree,4.244339139482894,35.011333666128635,-88.8830633910868,1,0,Tennessee,32,3,0,2,1,1
465,465,465,5607.0,45.45,3.0,masters degree,3.330984693954505,45.68395685157813,-94.61935772278362,1,0,Minnesota,15,3,2,2,0,1
466,466,466,15068.0,61.84,4.0,bachelor/diploma,1.8675724044195456,40.14654996187875,-89.54055279362049,0,0,Illinois,8,0,1,0,0,0
467,467,467,12644.0,42.95,1.0,bachelor/diploma,3.687576608549996,40.8877224030335,-83.2236619323233,0,1,Ohio,25,0,0,1,1,1
468,468,468,7916.0,41.68,3.0,masters degree,3.3649325774372487,41.81042227674307,-91.09253166766555,0,0,Iowa,10,3,2,1,0,1
469,469,469,19124.0,38.72,2.0,bachelor/diploma,3.910096186278901,39.10632584549301,-80.92618458658296,0,1,West Virginia,37,0,1,1,1,1
470,470,470,13209.0,69.14,2.0,bachelor/diploma,2.843040849280963,47.351651402444,-85.23654455108728,0,1,Ontario,27,0,0,0,1,0
471,471,471,14798.0,79.57,2.0,bachelor/diploma,2.3202940523289617,45.8273790906448,-91.6614463243972,0,1,Wisconsin,38,0,1,0,1,0
472,472,472,8106.0,52.87,2.0,bachelor/diploma,2.9632222192927697,43.68824936622377,-86.71476567491614,1,1,Michigan,14,0,2,2,1,0
473,473,473,6315.0,57.05,3.0,masters degree,3.3590667600958937,44.98728687283343,-78.5530238244544,0,0,Ontario,27,3,2,2,0,1
474,474,474,8590.0,70.06,2.0,bachelor/diploma,4.063840943816048,42.564367687484925,-92.2487351691154,0,0,Iowa,10,0,2,0,1,1
475,475,475,9274.0,63.32,3.0,bachelor/diploma,2.6624140521465227,42.286175169304414,-94.55231502613243,0,0,Iowa,10,0,0,0,0,0
476,476,476,16144.0,40.71,2.0,bachelor/diploma,2.214629869472841,45.838164464622594,-79.93206213832046,0,1,Ontario,27,0,1,1,1,0
477,477,477,15907.0,40.0,2.0,bachelor/diploma,2.904181329327772,38.5578038531016,-81.42281273332912,0,1,West Virginia,37,0,1,1,1,0
478,478,478,17721.0,23.36,1.0,bachelor/diploma,2.444269941073087,40.754966167444586,-89.87528643853636,1,1,Illinois,8,0,1,1,1,0
479,479,479,9526.0,60.51,3.0,bachelor/diploma,1.7821155226540366,40.94902326375732,-99.4143636766702,0,0,Nebraska,19,0,0,0,0,0
480,480,480,10432.0,50.84,2.0,bachelor/diploma,2.9908181938884333,42.97049069625757,-83.93311174454546,0,1,Michigan,14,0,0,2,1,0
481,481,481,9161.0,65.2,3.0,masters degree,2.76964326561604,42.425490597769134,-94.77131980860536,1,0,Iowa,10,3,0,0,0,0
482,482,482,13158.0,47.64,2.0,bachelor/diploma,2.4264324322427324,39.45517670054808,-83.78797353938694,1,1,Ohio,25,0,0,2,1,0
483,483,483,11962.0,69.27,3.0,bachelor/diploma,2.7409704595312085,44.07821995203764,-95.79754945252505,0,0,Minnesota,15,0,0,0,0,0
484,484,484,14230.0,27.24,1.0,bachelor/diploma,2.51884996763148,46.97471359956853,-79.68004868395623,1,1,Ontario,27,0,1,1,1,0
485,485,485,15594.0,54.26,1.0,bachelor/diploma,3.15657770364438,37.822969161607226,-76.21484414199826,0,1,Virginia,36,0,1,2,1,1
486,486,486,19632.0,39.67,1.0,masters degree,3.5600905243614864,38.87284132302303,-79.87185046818924,1,1,West Virginia,37,3,1,1,1,1
487,487,487,11564.0,48.51,3.0,masters degree,2.680995661621865,38.79439027334425,-89.18481986158838,0,0,Illinois,8,3,0,2,0,0
488,488,488,12782.0,37.26,3.0,masters degree,2.4751349262855773,39.08746051717148,-79.06266581810036,0,0,West Virginia,37,3,0,1,0,0
489,489,489,10367.0,33.2,3.0,masters degree,3.3409988377604987,38.99559491383585,-83.23631064889443,1,0,Ohio,25,3,0,1,0,1
490,490,490,9233.0,53.4,2.0,masters degree,2.8226184939253467,45.43513745597961,-86.91052275107502,1,1,Wisconsin,38,3,0,2,1,0
491,491,491,3692.0,46.7,3.0,higher education,3.6428139725161457,36.90018083129678,-99.64353245270144,1,0,Oklahoma,26,2,2,2,0,1
492,492,492,12724.0,32.6,1.0,masters degree,3.998373443315775,36.16419430037744,-77.96482322179891,1,1,North Carolina,23,3,0,1,1,1
493,493,493,11484.0,56.48,2.0,masters degree,2.6621509626336106,38.217529686646536,-97.4122408461548,0,0,Kansas,11,3,0,2,1,0
494,494,494,24614.0,53.83,3.0,high-school,2.20355589292188,39.38584698061443,-66.38546170000001,1,0,,13,1,1,2,0,0
495,495,495,9748.0,51.15,3.0,bachelor/diploma,2.4087841444005544,46.59254698934842,-91.54065018331336,0,0,Wisconsin,38,0,0,2,0,0
496,496,496,14664.0,41.02,2.0,bachelor/diploma,2.9281381849454395,40.79079178609948,-82.20823294316291,1,1,Ohio,25,0,1,1,1,0
497,497,497,13976.0,73.57,3.0,bachelor/diploma,2.7252008074052148,42.94397765435114,-89.69354875178259,1,0,Wisconsin,38,0,1,0,0,0
498,498,498,12626.0,83.56,1.0,bachelor/diploma,3.435517252801536,37.77532574361736,-119.6462,0,0,California,4,0,0,0,1,1
499,499,499,10637.0,50.34,3.0,masters degree,3.1038692814675723,40.02365790074104,-95.2818864800029,1,0,Missouri,17,3,0,2,0,1
500,500,500,5487.0,76.66,3.0,masters degree,2.6157684871137583,45.9800099336068,-104.0832270776858,1,0,Montana,18,3,2,0,0,0
501,501,501,12365.0,67.15,2.0,bachelor/diploma,3.1243426509639023,41.697080231920296,-94.58808137816162,0,0,Iowa,10,0,0,0,1,1
502,502,502,5055.0,50.9,2.0,masters degree,2.741708635042272,43.757526755021246,-84.75574226395567,0,1,Michigan,14,3,2,2,1,0
503,503,503,16186.0,34.45,2.0,bachelor/diploma,2.466441626021456,42.01020749269158,-82.94903827213882,1,1,Ontario,27,0,1,1,1,0
504,504,504,10479.0,56.22,3.0,bachelor/diploma,3.2810678956539334,44.697896560356575,-86.74128922511326,1,0,Michigan,14,0,0,2,0,1
505,505,505,13415.0,61.73,2.0,bachelor/diploma,2.3924284124915136,36.529270590775646,-108.243606553956,1,0,New Mexico,21,0,0,0,1,0
506,506,506,13502.0,70.17,4.0,bachelor/diploma,2.2298492383348485,47.47321930659457,-80.90736192856873,0,0,Ontario,27,0,1,0,0,0
507,507,507,12997.0,51.7,3.0,bachelor/diploma,2.8835126689776,43.910983071249866,-84.72736269122463,0,0,Michigan,14,0,0,2,0,0
508,508,508,9516.0,54.59,4.0,masters degree,3.754549445322489,42.6329280157816,-91.70561060897434,0,0,Iowa,10,3,0,2,0,1
509,509,509,4525.0,40.92,2.0,masters degree,2.166503518955181,49.32016502068795,-83.06121247451536,0,1,Ontario,27,3,2,1,1,0
510,510,510,3658.0,52.57,3.0,masters degree,2.508493579684364,44.942176410670136,-99.63984748817433,1,0,South Dakota,31,3,2,2,0,0
511,511,511,9396.0,73.35,3.0,bachelor/diploma,3.09598264752214,51.82215631654623,-87.90777826733992,0,0,Ontario,27,0,0,0,0,0
512,512,512,7456.0,38.98,3.0,masters degree,2.9623551302604736,37.33620193401842,-89.8087115483535,0,0,Missouri,17,3,2,1,0,0
513,513,513,11043.0,70.54,3.0,bachelor/diploma,2.3863229625079727,41.85680169945195,-103.78166657578784,0,0,Nebraska,19,0,0,0,0,0
514,514,514,9777.0,78.59,3.0,bachelor/diploma,3.647741757229721,48.11704456128962,-88.80589239806903,1,0,Michigan,14,0,0,0,0,1
515,515,515,14691.0,70.75,2.0,bachelor/diploma,2.143437179334104,44.65642755877247,-86.07851938520048,0,1,Michigan,14,0,1,0,1,0
516,516,516,13949.0,55.27,3.0,bachelor/diploma,2.9133814353914333,40.770142538068384,-88.55239917511473,1,0,Illinois,8,0,1,2,0,0
517,517,517,17036.0,46.39,2.0,bachelor/diploma,2.665743616217444,38.255317249145776,-81.57510332162366,0,1,West Virginia,37,0,1,2,1,0
518,518,518,9065.0,57.35,4.0,masters degree,3.22009634795427,41.52772685041207,-96.15907727297864,0,0,Nebraska,19,3,0,2,0,1
519,519,519,14765.0,52.59,3.0,bachelor/diploma,2.7617704173978503,42.68858183938824,-84.20146756388337,0,0,Michigan,14,0,1,2,0,0
520,520,520,10739.0,35.66,4.0,masters degree,2.822394707872093,37.734020951297104,-78.81634356495736,1,0,Virginia,36,3,0,1,0,0
521,521,521,11045.0,66.93,1.0,masters degree,4.35912627952264,36.33094948771886,-102.5754303923025,1,0,Texas,33,3,0,0,1,1
522,522,522,15014.0,46.42,3.0,masters degree,1.962452257879936,39.03168609153062,-83.53843911249405,1,1,Ohio,25,3,1,2,0,0
523,523,523,10538.0,69.02,3.0,bachelor/diploma,2.819286548744985,46.12428104025525,-89.31083401136055,1,0,Wisconsin,38,0,0,0,0,0
524,524,524,7885.0,65.51,3.0,bachelor/diploma,3.53970063456472,46.27660762405543,-95.675793465055,0,0,Minnesota,15,0,2,0,0,1
525,525,525,9238.0,36.13,3.0,masters degree,1.8398181695287328,40.59632998285464,-87.01454069299074,0,0,Indiana,9,3,0,1,0,0
526,526,526,13837.0,63.89,3.0,bachelor/diploma,2.7720236887926,43.95343355829035,-90.1000360144606,1,0,Wisconsin,38,0,1,0,0,0
527,527,527,12751.0,40.37,2.0,bachelor/diploma,2.977177221466384,46.94027043784417,-80.32340058171711,0,1,Ontario,27,0,0,1,1,0
528,528,528,15642.0,47.36,2.0,bachelor/diploma,3.527644269122346,41.87911755628269,-83.3952245073608,1,1,Michigan,14,0,1,2,1,1
529,529,529,5239.0,42.35,4.0,masters degree,2.620286902463284,38.08182341221409,-95.32034007174752,1,0,Kansas,11,3,2,1,0,0
530,530,530,13296.0,49.82,3.0,bachelor/diploma,2.8094860783279256,43.18297927925662,-79.67698808792262,1,0,Ontario,27,0,0,2,0,0
531,531,531,16001.0,76.23,2.0,masters degree,3.2525597535510133,41.70974329681195,-103.7148965784637,0,0,Nebraska,19,3,1,0,1,1
532,532,532,7018.0,50.02,3.0,bachelor/diploma,2.733027478613747,47.96070880221645,-89.67579913282054,1,0,Minnesota,15,0,2,2,0,0
533,533,533,15919.0,75.4,2.0,masters degree,3.1041315846750512,38.207525992601134,-112.13008265026102,0,0,Utah,34,3,1,0,1,1
534,534,534,7112.0,5.42,2.0,masters degree,2.29230086494432,49.019596904564864,-75.28053244538151,0,1,Québec,29,3,2,1,1,0
535,535,535,9286.0,72.64,3.0,masters degree,2.903909466956013,39.81729287208312,-106.39467858657612,0,0,Colorado,5,3,0,0,0,0
536,536,536,14882.0,57.87,3.0,bachelor/diploma,2.815965703511067,44.2669675242931,-81.06481858532511,0,0,Ontario,27,0,1,2,0,0
537,537,537,6963.0,43.07,2.0,bachelor/diploma,2.4117613355980776,38.026046664440976,-82.33719942285205,1,1,West Virginia,37,0,2,1,1,0
538,538,538,14918.0,60.54,3.0,bachelor/diploma,3.431649708745109,37.7666567870135,-89.57823832086348,1,0,Illinois,8,0,1,0,0,1
539,539,539,17402.0,29.59,2.0,bachelor/diploma,2.636094085938763,41.89180990049896,-87.91049062857441,1,1,Illinois,8,0,1,1,1,0
540,540,540,2041.0,47.85,2.0,masters degree,3.228094619140273,37.16724700188573,-89.59728424047411,0,0,Missouri,17,3,2,2,1,1
541,541,541,12030.0,63.35,2.0,masters degree,2.636620344542662,39.37278474716796,-101.78697764239948,1,0,Kansas,11,3,0,0,1,0
542,542,542,11616.0,47.61,3.0,bachelor/diploma,1.85716170663676,40.12301415715199,-89.90106064987984,1,0,Illinois,8,0,0,2,0,0
543,543,543,17744.0,44.3,2.0,bachelor/diploma,3.3045293768585515,42.86217328213977,-81.23278245706345,1,1,Ontario,27,0,1,2,1,1
544,544,544,10898.0,47.26,3.0,bachelor/diploma,2.889555285195892,44.056033721791785,-84.38256191437131,1,0,Michigan,14,0,0,2,0,0
545,545,545,8818.0,37.57,1.0,bachelor/diploma,3.232921107473585,36.33779903256079,-79.95925393792723,0,1,North Carolina,23,0,0,1,1,1
546,546,546,9021.0,45.39,3.0,masters degree,3.684688557565012,39.15964752566431,-86.14614814415752,1,0,Indiana,9,3,0,2,0,1
547,547,547,4200.0,44.14,3.0,masters degree,3.391532415247249,41.65434302005784,-100.80842238033978,0,0,Nebraska,19,3,2,1,0,1
548,548,548,7688.0,46.43,3.0,masters degree,3.69870084527329,39.18877479741853,-89.9412688624641,0,0,Illinois,8,3,2,2,0,1
549,549,549,12997.0,62.02,2.0,masters degree,3.740289873249922,39.91775084093468,-92.89846050961312,1,0,Missouri,17,3,0,0,1,1
550,550,550,5446.0,51.87,3.0,masters degree,2.914737846508143,39.32922348381413,-93.8360974198369,1,0,Missouri,17,3,2,2,0,0
551,551,551,12105.0,59.2,2.0,bachelor/diploma,3.5884629057059825,38.59212333139317,-94.42176956316584,1,0,Missouri,17,0,0,2,1,1
552,552,552,4945.0,58.35,2.0,bachelor/diploma,3.4712782026776297,40.934004665586414,-89.20144000671084,0,0,Illinois,8,0,2,2,1,1
553,553,553,7782.0,63.17,1.0,bachelor/diploma,1.8979009506791256,49.134276730993214,-86.24600610317927,1,1,Ontario,27,0,2,0,1,0
554,554,554,8993.0,80.7,2.0,bachelor/diploma,2.8333908779827333,38.16308760525713,-119.067349741395,0,0,California,4,0,0,0,1,0
555,555,555,6300.0,41.33,3.0,masters degree,3.6607133693142537,38.87178425612518,-92.43505104267852,1,0,Missouri,17,3,2,1,0,1
556,556,556,10354.0,34.92,1.0,bachelor/diploma,3.8265420628416384,38.07820421849536,-78.60902879505537,1,1,Virginia,36,0,0,1,1,1
557,557,557,15011.0,12.15,3.0,bachelor/diploma,1.9182403212028456,44.53698764735165,-74.2999861307068,0,1,New York,22,0,1,1,0,0
558,558,558,6383.0,50.62,2.0,bachelor/diploma,2.758004421744551,42.71008905101968,-85.30249257176783,1,1,Michigan,14,0,2,2,1,0
559,559,559,11009.0,52.91,4.0,bachelor/diploma,2.048636014159801,47.26585360120804,-82.20157175532971,1,0,Ontario,27,0,0,2,0,0
560,560,560,6643.0,56.3,3.0,bachelor/diploma,2.917020368035512,49.08724531877456,-91.15314485940262,1,0,Ontario,27,0,2,2,0,0
561,561,561,18422.0,25.53,2.0,bachelor/diploma,3.215196214405512,43.01166348572772,-78.77152661002151,1,1,New York,22,0,1,1,1,1
562,562,562,9594.0,40.08,1.0,bachelor/diploma,3.654197007631119,36.80930858226455,-79.37649783685684,0,1,Virginia,36,0,0,1,1,1
563,563,563,9426.0,46.03,4.0,bachelor/diploma,2.179211223895901,46.5354855119884,-91.9264649963657,0,0,Wisconsin,38,0,0,2,0,0
564,564,564,15690.0,48.15,2.0,bachelor/diploma,3.8621228978521738,41.7887088854291,-77.45257283561604,0,0,Pennsylvania,28,0,1,2,1,1
565,565,565,11398.0,58.16,3.0,bachelor/diploma,2.308180009765736,44.34121078121159,-87.64311359507276,0,1,Wisconsin,38,0,0,2,0,0
566,566,566,10244.0,51.19,2.0,bachelor/diploma,2.7002407658093257,42.886819350300776,-86.59357484605036,0,1,Michigan,14,0,0,2,1,0
